STUDENTID,ACADYEAR,SEMESTER,CAMPUSID,COURSEID,CAMPUSNAME,CURRIC,COURSENAME,SECTIONGROUP,CREDIT
427204,2557,2,2,CS311,RANGSIT,561,DESIGN AND ANALYSIS OF ALGORITHMS,650002,3
427204,2557,2,2,CS341,RANGSIT,561,OPERATING SYSTEMS I,650001,3
427206,2556,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
427206,2556,2,2,CS111,RANGSIT,561,OBJECT-ORIENTED PROGRAMMING,650002,3
427206,2556,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650001,1
427206,2556,2,2,EL172,RANGSIT,561,ENGLISH COURSE 3,650001,3
427206,2557,1,2,CS213,RANGSIT,561,DATA STRUCTURES,650001,3
427206,2557,1,2,CS213,RANGSIT,561,DATA STRUCTURES,650002,3
427207,2556,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
427207,2556,2,2,CS111,RANGSIT,561,OBJECT-ORIENTED PROGRAMMING,650002,3
427207,2556,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650001,1
427207,2556,2,2,EL172,RANGSIT,561,ENGLISH COURSE 3,650001,3
427207,2557,2,2,CS251,RANGSIT,561,DATABASE SYSTEMS 1,650001,3
427207,2557,2,2,CS281,RANGSIT,561,OBJECT-ORIENTED ANALYSIS AND DESIGN,650001,3
427208,2556,1,2,CS101,RANGSIT,561,DISCRETE STRUCTURES,650002,3
427208,2556,1,2,CS102,RANGSIT,561,COMPUTER PROGRAMMING FUNDAMENTALS,650003,3
427208,2556,1,2,CS105,RANGSIT,561,PRACTICUM FOR STRUCTURAL PROGRAMMING,650002,1
427208,2556,1,2,EL070,RANGSIT,561,ENGLISH COURSE 1,650001,3
427208,2556,1,2,TU100,RANGSIT,561,CIVIC EDUCATION,650001,3
427209,2556,1,2,CS101,RANGSIT,561,DISCRETE STRUCTURES,650002,3
427209,2556,1,2,CS102,RANGSIT,561,COMPUTER PROGRAMMING FUNDAMENTALS,650003,3
427209,2556,1,2,CS105,RANGSIT,561,PRACTICUM FOR STRUCTURAL PROGRAMMING,650002,1
427209,2556,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
427209,2556,1,2,TU100,RANGSIT,561,CIVIC EDUCATION,650001,3
427211,2556,1,2,CS105,RANGSIT,561,PRACTICUM FOR STRUCTURAL PROGRAMMING,650002,1
427211,2556,2,2,MA212,RANGSIT,561,CALCULUS 2,650001,3
427211,2557,1,2,CS211,RANGSIT,561,SOFTWARE DEVELOPMENT USING APPLICATION PROGRAMMING INTERFACE,650001,3
427212,2556,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650001,1
427212,2557,2,2,MA332,RANGSIT,561,LINEAR ALGEBRA,650201,3
427879,2556,1,2,CS101,RANGSIT,561,DISCRETE STRUCTURES,650001,3
427879,2556,1,2,CS102,RANGSIT,561,COMPUTER PROGRAMMING FUNDAMENTALS,650002,3
427879,2556,1,2,CS105,RANGSIT,561,PRACTICUM FOR STRUCTURAL PROGRAMMING,650002,1
427879,2556,1,2,EL070,RANGSIT,561,ENGLISH COURSE 1,650001,3
427879,2556,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
427879,2556,1,2,TH161,RANGSIT,561,THAI USAGE,650001,3
427879,2556,1,2,TU100,RANGSIT,561,CIVIC EDUCATION,650001,3
427879,2556,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
427880,2556,1,2,MA216,RANGSIT,561,CALCULUS FOR SOCIAL SCIENCE 1,650001,3
427880,2556,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
427880,2556,2,2,CS111,RANGSIT,561,OBJECT-ORIENTED PROGRAMMING,650002,3
427880,2556,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650001,1
427880,2556,2,2,EL171,RANGSIT,561,ENGLISH COURSE 2,650001,3
427880,2556,2,2,EL171,RANGSIT,561,ENGLISH COURSE 2,650101,3
427880,2556,2,2,SC135,RANGSIT,561,GENERAL PHYSICS,650001,3
427880,2556,3,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
427880,2557,1,2,CS213,RANGSIT,561,DATA STRUCTURES,650001,3
427880,2557,1,2,EL171,RANGSIT,561,ENGLISH COURSE 2,650001,3
427880,2557,2,2,CS111,RANGSIT,561,OBJECT-ORIENTED PROGRAMMING,650001,3
427880,2557,2,2,EL171,RANGSIT,561,ENGLISH COURSE 2,650001,3
427881,2556,1,2,CS105,RANGSIT,561,PRACTICUM FOR STRUCTURAL PROGRAMMING,650002,1
427881,2556,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
427881,2556,2,2,SC135,RANGSIT,561,GENERAL PHYSICS,650001,3
427881,2557,1,2,CS211,RANGSIT,561,SOFTWARE DEVELOPMENT USING APPLICATION PROGRAMMING INTERFACE,650001,3
427881,2557,1,2,CS213,RANGSIT,561,DATA STRUCTURES,650002,3
427881,2557,1,2,EL295,RANGSIT,561,ACADEMIC ENGLISH 1,650002,3
427882,2556,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
427882,2556,2,2,SC135,RANGSIT,561,GENERAL PHYSICS,650001,3
427882,2557,1,2,EL295,RANGSIT,561,ACADEMIC ENGLISH 1,650002,3
427883,2556,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
427883,2556,1,2,TU100,RANGSIT,561,CIVIC EDUCATION,650001,3
427883,2556,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
427883,2556,3,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
427883,2557,1,2,CS211,RANGSIT,561,SOFTWARE DEVELOPMENT USING APPLICATION PROGRAMMING INTERFACE,650001,3
427883,2557,1,2,CS213,RANGSIT,561,DATA STRUCTURES,650001,3
427883,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650002,1
427883,2557,2,2,CS231,RANGSIT,561,PROGRAMMING LANGUAGES AND PARADIGMS,650002,3
427884,2556,1,2,CS101,RANGSIT,561,DISCRETE STRUCTURES,650002,3
427884,2556,1,2,CS105,RANGSIT,561,PRACTICUM FOR STRUCTURAL PROGRAMMING,650002,1
427884,2556,1,2,MA216,RANGSIT,561,CALCULUS FOR SOCIAL SCIENCE 1,650001,3
427884,2556,1,2,TH161,RANGSIT,561,THAI USAGE,650002,3
427884,2556,2,2,TU120,RANGSIT,561,INTEGRATED SOCIAL SCIENCES,760001,2
427885,2556,1,2,MA216,RANGSIT,561,CALCULUS FOR SOCIAL SCIENCE 1,650001,3
427885,2556,2,2,SW221,RANGSIT,561,THAI SOCIETY AND THEORIES OF SOCIAL DEVELOPMENT,650001,3
435520,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
435520,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
435520,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650001,1
435520,2557,2,2,SC185,RANGSIT,561,GENERAL PHYSICS  LABORATORY,650001,1
435524,2557,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
435524,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
435524,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
435530,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
435532,2557,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
435532,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
435532,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
435532,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650001,1
439500,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
439501,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
439501,2557,2,2,MA216,RANGSIT,561,CALCULUS FOR SOCIAL SCIENCE 1,80001,3
439501,2557,2,2,TU122,RANGSIT,561,LAW IN EVERYDAY LIFE,820001,3
439502,2557,2,2,BA291,RANGSIT,561,INTRODUCTION TO BUSINESS,820001,3
439502,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
439504,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,70001,3
439504,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
439505,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
439506,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444124,2557,2,2,BA291,RANGSIT,561,INTRODUCTION TO BUSINESS,820002,3
444124,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444125,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444129,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444129,2557,2,2,LA209,RANGSIT,561,CIVIL AND COMMERCIAL LAW,820001,3
444130,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444130,2557,2,2,ES356,RANGSIT,561,ECO-TOURISM,810002,3
444131,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444132,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444134,2557,2,2,ES356,RANGSIT,561,ECO-TOURISM,810002,3
444135,2557,1,2,CS101,RANGSIT,561,DISCRETE STRUCTURES,10001,3
444135,2557,1,2,CS102,RANGSIT,561,COMPUTER PROGRAMMING FUNDAMENTALS,230001,3
444135,2557,1,2,CS105,RANGSIT,561,PRACTICUM FOR STRUCTURAL PROGRAMMING,3201,1
444137,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444137,2557,2,2,HR201,RANGSIT,561,PRINCIPLES OF MANAGEMENT,30001,3
444139,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444140,2557,1,2,CS105,RANGSIT,561,PRACTICUM FOR STRUCTURAL PROGRAMMING,3201,1
444140,2557,1,2,EL171,RANGSIT,561,ENGLISH COURSE 2,100002,3
444140,2557,1,2,TH161,RANGSIT,561,THAI USAGE,90018,3
444142,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444143,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444143,2557,2,2,TU122,RANGSIT,561,LAW IN EVERYDAY LIFE,820001,3
444144,2557,1,2,CS105,RANGSIT,561,PRACTICUM FOR STRUCTURAL PROGRAMMING,3201,1
444144,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5402,1
444144,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444145,2557,2,2,TU122,RANGSIT,561,LAW IN EVERYDAY LIFE,820001,3
444146,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444148,2557,2,2,BA291,RANGSIT,561,INTRODUCTION TO BUSINESS,820001,3
444149,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444149,2557,2,2,HR201,RANGSIT,561,PRINCIPLES OF MANAGEMENT,30001,3
444150,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444151,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444152,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444152,2557,2,2,ES356,RANGSIT,561,ECO-TOURISM,810002,3
444153,2557,2,2,CS300,RANGSIT,561,SEMINAR IN PRACTICAL PROGRAMMING,1,1
444153,2557,2,2,TU100,RANGSIT,561,CIVIC EDUCATION,830001,3
444154,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444155,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5403,1
444158,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5403,1
444158,2557,2,2,HR201,RANGSIT,561,PRINCIPLES OF MANAGEMENT,30001,3
444161,2557,1,2,EL172,RANGSIT,561,ENGLISH COURSE 3,100003,3
444161,2557,1,2,TH161,RANGSIT,561,THAI USAGE,90013,3
444162,2557,1,2,CS101,RANGSIT,561,DISCRETE STRUCTURES,10002,3
444162,2557,1,2,CS102,RANGSIT,561,COMPUTER PROGRAMMING FUNDAMENTALS,230002,3
444162,2557,1,2,CS105,RANGSIT,561,PRACTICUM FOR STRUCTURAL PROGRAMMING,3202,1
444162,2557,1,2,EL171,RANGSIT,561,ENGLISH COURSE 2,100006,3
444162,2557,1,2,SC135,RANGSIT,561,GENERAL PHYSICS,80001,3
444162,2557,1,2,SC185,RANGSIT,561,GENERAL PHYSICS  LABORATORY,5401,1
444162,2557,1,2,TH161,RANGSIT,561,THAI USAGE,90010,3
444162,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,70001,3
444163,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444163,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444165,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444166,2557,2,2,BA291,RANGSIT,561,INTRODUCTION TO BUSINESS,820001,3
444166,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444166,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444170,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444172,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444172,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444173,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5403,1
444173,2557,2,2,HR201,RANGSIT,561,PRINCIPLES OF MANAGEMENT,30001,3
444174,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444174,2557,2,2,ES356,RANGSIT,561,ECO-TOURISM,810002,3
444175,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444176,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444176,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444177,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444178,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444179,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444180,2557,2,2,TU122,RANGSIT,561,LAW IN EVERYDAY LIFE,820001,3
444181,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444181,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444182,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444182,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444182,2557,2,2,TU122,RANGSIT,561,LAW IN EVERYDAY LIFE,820001,3
444184,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444185,2557,1,2,EL171,RANGSIT,561,ENGLISH COURSE 2,100006,3
444190,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444190,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444190,2557,2,2,TU122,RANGSIT,561,LAW IN EVERYDAY LIFE,820001,3
444192,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444193,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,70001,3
444193,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444193,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444193,2557,2,2,TU122,RANGSIT,561,LAW IN EVERYDAY LIFE,820001,3
444194,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444195,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444196,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444196,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444197,2557,1,2,SC135,RANGSIT,561,GENERAL PHYSICS,80001,3
444197,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444198,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444200,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5401,1
444200,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444202,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90002,3
444204,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,70001,3
445955,2557,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
445955,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
445955,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650001,1
445956,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
445956,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
445956,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650001,1
445957,2557,2,2,MA212,RANGSIT,561,CALCULUS 2,650001,3
445958,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
445959,2557,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
445959,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
445959,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
445960,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
445961,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
445961,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
445961,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650002,1
445961,2557,2,2,SC135,RANGSIT,561,GENERAL PHYSICS,650001,3
445961,2557,2,2,SC185,RANGSIT,561,GENERAL PHYSICS  LABORATORY,650001,1
445963,2557,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
445963,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
445963,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
445964,2557,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
445964,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
445964,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
445965,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
445965,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
445967,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
445968,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
445968,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
445968,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650002,1
445972,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
445972,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
445972,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650001,1
445973,2557,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
445973,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
445973,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
445974,2557,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
445974,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
446001,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5402,1
446001,2557,2,2,TU122,RANGSIT,561,LAW IN EVERYDAY LIFE,820001,3
446006,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5402,1
446006,2557,2,2,MA211,RANGSIT,561,CALCULUS 1,90001,3
446008,2557,2,2,BA291,RANGSIT,561,INTRODUCTION TO BUSINESS,820002,3
446008,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5402,1
446012,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5402,1
446398,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5403,1
446398,2557,2,2,TU122,RANGSIT,561,LAW IN EVERYDAY LIFE,820001,3
446400,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5403,1
446401,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5403,1
446503,2557,2,2,BA291,RANGSIT,561,INTRODUCTION TO BUSINESS,820001,3
446504,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,5403,1
447200,2557,1,2,CS105,RANGSIT,561,PRACTICUM FOR STRUCTURAL PROGRAMMING,650002,1
447200,2557,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
447200,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
447200,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
447200,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650002,1
447201,2557,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
447201,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
447201,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
447201,2557,2,2,SC135,RANGSIT,561,GENERAL PHYSICS,650001,3
447201,2557,2,2,SC185,RANGSIT,561,GENERAL PHYSICS  LABORATORY,650001,1
447202,2557,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
447202,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
447202,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650002,1
447203,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
447204,2557,1,2,CS105,RANGSIT,561,PRACTICUM FOR STRUCTURAL PROGRAMMING,650001,1
447204,2557,2,2,MA212,RANGSIT,561,CALCULUS 2,650001,3
447204,2557,2,2,SC185,RANGSIT,561,GENERAL PHYSICS  LABORATORY,650001,1
447204,2557,2,2,TU120,RANGSIT,561,INTEGRATED SOCIAL SCIENCES,650001,2
447205,2557,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
447205,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
447205,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
447206,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
447206,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
447206,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650002,1
447206,2557,2,2,SC135,RANGSIT,561,GENERAL PHYSICS,650001,3
447206,2557,2,2,SC185,RANGSIT,561,GENERAL PHYSICS  LABORATORY,650001,1
447207,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
447207,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650002,1
447207,2557,2,2,EL171,RANGSIT,561,ENGLISH COURSE 2,650001,3
447209,2557,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
447209,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
447209,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
447209,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650001,1
447209,2557,2,2,SC185,RANGSIT,561,GENERAL PHYSICS  LABORATORY,650001,1
447211,2557,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
447211,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
447211,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
447212,2557,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
447212,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
447212,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
447213,2557,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
447213,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
447213,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
447213,2557,2,2,CS115,RANGSIT,561,PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING,650001,1
447214,2557,1,2,MA211,RANGSIT,561,CALCULUS 1,650001,3
447214,2557,1,2,ST216,RANGSIT,561,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
447214,2557,1,2,TU154,RANGSIT,561,FOUNDATION OF MATHEMATICS,650001,3
447214,2557,2,2,CS111,RANGSIT,561,OBJECT-ORIENTED PROGRAMMING,650002,3
