"CLASSSTATUS;""CAMPUSID"";""CAMPUSNAME"";""ACADYEAR"";""SEMESTER"";""COURSEID"";""CURRIC"";""COURSENAME"";""CREDIT"";""SECTIONGROUP"";""STUDYDAY"";""STUDYTIMEFROM"";""STUDYTIMETO"";""ROOM""",
"C;2;""RANGSIT"";2554;1;""CS469"";""471"";""SELECTED TOPICS IN ARTIFICIAL  INTELLIGENT SYSTEMS"";3;""650002"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""N/A""",
"C;2;""RANGSIT"";2554;1;""CS469"";""471"";""SELECTED TOPICS IN ARTIFICIAL  INTELLIGENT SYSTEMS"";3;""650002"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""N/A""",
"W;2;""RANGSIT"";2554;1;""CS469"";""521"";""SELECTED TOPICS IN ARTIFICIAL  INTELLIGENT SYSTEMS"";3;""070001"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""N/A""",
"W;2;""RANGSIT"";2554;1;""CS469"";""521"";""SELECTED TOPICS IN ARTIFICIAL  INTELLIGENT SYSTEMS"";3;""070001"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""N/A""",
"W;2;""RANGSIT"";2554;1;""CS477"";""471"";""	COMPUTER ANIMATION"";3;""650001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2554;1;""CS477"";""471"";""	COMPUTER ANIMATION"";3;""810001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2554;1;""CS479"";""471"";""SELECTED TOPICS IN HUMAN-COMPUTER INTERACTION"";3;""080001"";""WED"";30/12/1899 11:00:00;30/12/1899 12:25:00;""วจ-215""",
"W;2;""RANGSIT"";2554;1;""CS479"";""471"";""SELECTED TOPICS IN HUMAN-COMPUTER INTERACTION"";3;""080001"";""FRI"";30/12/1899 11:00:00;30/12/1899 12:25:00;""วจ-215""",
"W;2;""RANGSIT"";2554;1;""CS479"";""471"";""SELECTED TOPICS IN HUMAN-COMPUTER INTERACTION"";3;""650001"";""THU"";30/12/1899 15:00:00;30/12/1899 17:55:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2554;1;""CS488"";""471"";""FORMAL METHODS"";3;""010001"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""SC1023""",
"W;2;""RANGSIT"";2554;1;""CS488"";""471"";""FORMAL METHODS"";3;""010001"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""SC1023""",
"W;2;""RANGSIT"";2554;1;""CS488"";""471"";""FORMAL METHODS"";3;""650001"";""FRI"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ติดต่อภาค""",
"C;2;""RANGSIT"";2554;1;""CS488"";""471"";""FORMAL METHODS"";3;""650002"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""N/A""",
"C;2;""RANGSIT"";2554;1;""CS488"";""471"";""FORMAL METHODS"";3;""650002"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""N/A""",
"W;2;""RANGSIT"";2554;1;""CS489"";""471"";""SELECTED TOPICS IN SOFTWARE ENGINEERING"";3;""100001"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC1024""",
"W;2;""RANGSIT"";2554;1;""CS489"";""471"";""SELECTED TOPICS IN SOFTWARE ENGINEERING"";3;""100001"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC1024""",
"W;2;""RANGSIT"";2554;1;""CS489"";""471"";""SELECTED TOPICS IN SOFTWARE ENGINEERING"";3;""650001"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""SC2010""",
"W;2;""RANGSIT"";2554;1;""CS496"";""471"";""SELECTED TOPICS IN COMPUTER SCIENCE"";3;""650001"";""SAT"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC2-304/1""",
"W;2;""RANGSIT"";2554;1;""CS496"";""471"";""SELECTED TOPICS IN COMPUTER SCIENCE"";3;""830001"";""SAT"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC2-304/1""",
"W;2;""RANGSIT"";2554;1;""EL070"";""471"";""ENGLISH COURSE 1"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3056""",
"W;2;""RANGSIT"";2554;1;""EL070"";""521"";""ENGLISH COURSE 1"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3056""",
"W;2;""RANGSIT"";2554;1;""EL171"";""471"";""ENGLISH COURSE 2"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3057""",
"W;2;""RANGSIT"";2554;1;""EL171"";""471"";""ENGLISH COURSE 2"";3;""650002"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3058""",
"W;2;""RANGSIT"";2554;1;""EL171"";""521"";""ENGLISH COURSE 2"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3057""",
"W;2;""RANGSIT"";2554;1;""EL171"";""521"";""ENGLISH COURSE 2"";3;""650002"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC3058""",
"W;2;""RANGSIT"";2554;1;""EL295"";""521"";""ACADEMIC ENGLISH 1"";3;""650001"";""THU"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC1-206""",
"W;2;""RANGSIT"";2554;1;""EL295"";""521"";""ACADEMIC ENGLISH 1"";3;""650002"";""THU"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC1-207""",
"W;2;""RANGSIT"";2554;1;""EL395"";""521"";""ACADEMIC ENGLISH 2"";3;""650001"";""THU"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC1-208""",
"W;2;""RANGSIT"";2554;1;""EL395"";""521"";""ACADEMIC ENGLISH 2"";3;""650002"";""THU"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC1-211""",
"W;2;""RANGSIT"";2554;1;""HO201"";""471"";""PRINCIPLES OF MANAGEMENT"";3;""650001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""SC4035""",
"W;2;""RANGSIT"";2554;1;""HO201"";""521"";""PRINCIPLES OF MANAGEMENT"";3;""650001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""SC4035""",
"W;2;""RANGSIT"";2554;1;""MA211"";""471"";""CALCULUS 1"";3;""650001"";""TUE"";30/12/1899 15:00:00;30/12/1899 17:55:00;""SC3016""",
"W;2;""RANGSIT"";2554;1;""MA211"";""521"";""CALCULUS 1"";3;""650001"";""TUE"";30/12/1899 15:00:00;30/12/1899 17:55:00;""SC3016""",
"W;2;""RANGSIT"";2554;1;""MA212"";""472"";""CALCULUS 2"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC2-122""",
"W;2;""RANGSIT"";2554;1;""MW314"";""471"";""SOCIAL EPIDEMIOLOGY AND ECOLOGY OF HEALTH"";3;""650001"";""SAT"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC5-S202""",
"W;2;""RANGSIT"";2554;1;""MW314"";""521"";""SOCIAL EPIDEMIOLOGY AND ECOLOGY OF HEALTH"";3;""650001"";""SAT"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC5-S202""",
"W;2;""RANGSIT"";2554;1;""SC113"";""471"";""GENERAL BIOLOGY"";3;""650001"";""TUE"";30/12/1899 11:00:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;1;""SC113"";""471"";""GENERAL BIOLOGY"";3;""650001"";""THU"";30/12/1899 11:00:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;1;""SW221"";""521"";""THAI SOCIETY AND THEORIES OF SOCIAL DEVELOPMENT"";3;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""SC3004""",
"W;2;""RANGSIT"";2554;1;""SW478"";""471"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""SC4006""",
"W;2;""RANGSIT"";2554;1;""SW478"";""521"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""SC4006""",
"W;2;""RANGSIT"";2554;1;""TH161"";""471"";""THAI USAGE 1"";3;""650001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ร.306""",
"W;2;""RANGSIT"";2554;1;""TH161"";""471"";""THAI USAGE 1"";3;""650002"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ร.307""",
"W;2;""RANGSIT"";2554;1;""TH161"";""521"";""THAI USAGE"";3;""650001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ร.306""",
"W;2;""RANGSIT"";2554;1;""TH161"";""521"";""THAI USAGE"";3;""650002"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ร.307""",
"W;2;""RANGSIT"";2554;1;""TU110"";""471"";""INTEGRATED HUMANITIES"";3;""650001"";""WED"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC4-231""",
"W;2;""RANGSIT"";2554;1;""TU110"";""521"";""INTEGRATED HUMANITIES"";3;""650001"";""WED"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC4-231""",
"W;2;""RANGSIT"";2554;1;""TU154"";""521"";""FOUNDATION OF MATHEMATICS"";3;""650001"";""THU"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC5-S212""",
"W;2;""RANGSIT"";2554;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""040501"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2554;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""040501"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2554;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""040501"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC5-S211""",
"W;2;""RANGSIT"";2554;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""040501"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC5-S211""",
"W;2;""RANGSIT"";2554;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""040502"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2554;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""040502"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2554;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""040502"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC5-S212""",
"W;2;""RANGSIT"";2554;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""040502"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC5-S212""",
"W;2;""RANGSIT"";2554;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""650001"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""650002"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""650002"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""040501"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2554;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""040501"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2554;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""040501"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC5-S211""",
"W;2;""RANGSIT"";2554;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""040501"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC5-S211""",
"W;2;""RANGSIT"";2554;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""040502"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2554;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""040502"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2554;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""040502"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC5-S212""",
"W;2;""RANGSIT"";2554;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""040502"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC5-S212""",
"W;2;""RANGSIT"";2554;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""650001"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""650002"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""650002"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS112"";""471"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100001"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC3034""",
"W;2;""RANGSIT"";2554;2;""CS112"";""471"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100001"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC3034""",
"W;2;""RANGSIT"";2554;2;""CS112"";""471"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100002"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC3037""",
"W;2;""RANGSIT"";2554;2;""CS112"";""471"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100002"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC3037""",
"W;2;""RANGSIT"";2554;2;""CS112"";""521"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100001"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC3034""",
"W;2;""RANGSIT"";2554;2;""CS112"";""521"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100001"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC3034""",
"W;2;""RANGSIT"";2554;2;""CS112"";""521"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100002"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC3037""",
"W;2;""RANGSIT"";2554;2;""CS112"";""521"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100002"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC3037""",
"W;2;""RANGSIT"";2554;2;""CS213"";""471"";""DATA STRUCTURES"";3;""070001"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC5-S210""",
"W;2;""RANGSIT"";2554;2;""CS213"";""471"";""DATA STRUCTURES"";3;""070001"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC5-S210""",
"W;2;""RANGSIT"";2554;2;""CS213"";""471"";""DATA STRUCTURES"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS213"";""471"";""DATA STRUCTURES"";3;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS213"";""521"";""DATA STRUCTURES"";3;""070001"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC5-S210""",
"W;2;""RANGSIT"";2554;2;""CS213"";""521"";""DATA STRUCTURES"";3;""070001"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""LC5-S210""",
"W;2;""RANGSIT"";2554;2;""CS213"";""521"";""DATA STRUCTURES"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS213"";""521"";""DATA STRUCTURES"";3;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS222"";""521"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""050001"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS222"";""521"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""050001"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS222"";""521"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS231"";""471"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""050001"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC1026""",
"W;2;""RANGSIT"";2554;2;""CS231"";""471"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""050001"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC1026""",
"W;2;""RANGSIT"";2554;2;""CS231"";""471"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""020001"";""TUE"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC1049""",
"W;2;""RANGSIT"";2554;2;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""020001"";""THU"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC1049""",
"W;2;""RANGSIT"";2554;2;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""020002"";""TUE"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC1050""",
"W;2;""RANGSIT"";2554;2;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""020002"";""THU"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC1050""",
"W;2;""RANGSIT"";2554;2;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""650001"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS261"";""521"";""HUMAN INFORMATION PROCESSING"";3;""090001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""SC3034""",
"W;2;""RANGSIT"";2554;2;""CS261"";""521"";""HUMAN INFORMATION PROCESSING"";3;""090001"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""SC3034""",
"W;2;""RANGSIT"";2554;2;""CS261"";""521"";""HUMAN INFORMATION PROCESSING"";3;""650001"";""FRI"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS281"";""521"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""650001"";""TUE"";30/12/1899 15:00:00;30/12/1899 17:55:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS281"";""521"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""780001"";""WED"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS285"";""521"";""PRACTICES AND PATTERNS IN OBJECT-ORIENTED PROGRAMMING"";3;""050001"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS285"";""521"";""PRACTICES AND PATTERNS IN OBJECT-ORIENTED PROGRAMMING"";3;""050001"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS285"";""521"";""PRACTICES AND PATTERNS IN OBJECT-ORIENTED PROGRAMMING"";3;""650001"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS285"";""521"";""PRACTICES AND PATTERNS IN OBJECT-ORIENTED PROGRAMMING"";3;""650001"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS286"";""521"";""MATHEMATICS AND PROFESSIONAL PRACTICES FOR SOFTWARE ENGINEERING"";3;""100001"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC2001""",
"W;2;""RANGSIT"";2554;2;""CS286"";""521"";""MATHEMATICS AND PROFESSIONAL PRACTICES FOR SOFTWARE ENGINEERING"";3;""100001"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""SC2001""",
"W;2;""RANGSIT"";2554;2;""CS286"";""521"";""MATHEMATICS AND PROFESSIONAL PRACTICES FOR SOFTWARE ENGINEERING"";3;""650001"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS288"";""521"";""COMPONENT-BASED SOFTWARE DEVELOPMENT"";3;""030001"";""TUE"";30/12/1899 11:00:00;30/12/1899 12:25:00;""LC5-S206""",
"W;2;""RANGSIT"";2554;2;""CS288"";""521"";""COMPONENT-BASED SOFTWARE DEVELOPMENT"";3;""030001"";""THU"";30/12/1899 11:00:00;30/12/1899 12:25:00;""LC5-S206""",
"W;2;""RANGSIT"";2554;2;""CS288"";""521"";""COMPONENT-BASED SOFTWARE DEVELOPMENT"";3;""650001"";""FRI"";30/12/1899 15:00:00;30/12/1899 17:55:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS295"";""521"";""MATHEMATICS FOR COMPUTER GRAPHICS"";3;""050001"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS295"";""521"";""MATHEMATICS FOR COMPUTER GRAPHICS"";3;""050001"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS295"";""521"";""MATHEMATICS FOR COMPUTER GRAPHICS"";3;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS296"";""521"";""ART AND DESIGN FOUNDATIONS"";3;""650001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS296"";""521"";""ART AND DESIGN FOUNDATIONS"";3;""890001"";""MON"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC5-S206""",
"W;2;""RANGSIT"";2554;2;""CS301"";""521"";""FUNDAMENTAL OF RESEARCH METHODOLOGY"";1;""150001"";""MON"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC5-S203""",
"W;2;""RANGSIT"";2554;2;""CS301"";""521"";""FUNDAMENTAL OF RESEARCH METHODOLOGY"";1;""650001"";""MON"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS311"";""471"";""DESIGN AND ANALYSIS OF ALGORITHMS"";3;""120001"";""TUE"";30/12/1899 8:00:00;30/12/1899 10:55:00;""SC2051""",
"W;2;""RANGSIT"";2554;2;""CS311"";""471"";""DESIGN AND ANALYSIS OF ALGORITHMS"";3;""650001"";""WED"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS311"";""521"";""DESIGN AND ANALYSIS OF ALGORITHMS"";3;""120001"";""TUE"";30/12/1899 8:00:00;30/12/1899 10:55:00;""SC2051""",
"W;2;""RANGSIT"";2554;2;""CS311"";""521"";""DESIGN AND ANALYSIS OF ALGORITHMS"";3;""650001"";""WED"";30/12/1899 9:30:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS326"";""471"";""EMBEDDED SYSTEMS DESIGN"";3;""100001"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC5-S211""",
"W;2;""RANGSIT"";2554;2;""CS326"";""471"";""EMBEDDED SYSTEMS DESIGN"";3;""100001"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC5-S211""",
"W;2;""RANGSIT"";2554;2;""CS326"";""471"";""EMBEDDED SYSTEMS DESIGN"";3;""650001"";""THU"";30/12/1899 15:00:00;30/12/1899 17:55:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS326"";""521"";""EMBEDDED SYSTEMS DESIGN"";3;""100001"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC5-S211""",
"W;2;""RANGSIT"";2554;2;""CS326"";""521"";""EMBEDDED SYSTEMS DESIGN"";3;""100001"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC5-S211""",
"W;2;""RANGSIT"";2554;2;""CS326"";""521"";""EMBEDDED SYSTEMS DESIGN"";3;""650001"";""THU"";30/12/1899 15:00:00;30/12/1899 17:55:00;""N/A""",
"C;2;""RANGSIT"";2554;2;""CS327"";""471"";""DIGITAL LOGIC DESIGN"";3;""100001"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"C;2;""RANGSIT"";2554;2;""CS327"";""471"";""DIGITAL LOGIC DESIGN"";3;""100001"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"C;2;""RANGSIT"";2554;2;""CS327"";""521"";""DIGITAL LOGIC DESIGN"";3;""100001"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"C;2;""RANGSIT"";2554;2;""CS327"";""521"";""DIGITAL LOGIC DESIGN"";3;""100001"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS328"";""521"";""COMPILER CONSTRUCTION"";3;""100001"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2554;2;""CS328"";""521"";""COMPILER CONSTRUCTION"";3;""100001"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""N/A""",
"C;2;""RANGSIT"";2554;2;""CS328"";""521"";""COMPILER CONSTRUCTION"";3;""650001"";""THU"";30/12/1899 15:00:00;30/12/1899 17:55:00;""N/A""",
