"CLASSSTATUS;""CAMPUSID"";""CAMPUSNAME"";""ACADYEAR"";""SEMESTER"";""COURSEID"";""CURRIC"";""COURSENAME"";""CREDIT"";""SECTIONGROUP"";""ENROLLAMOUNT""",
"W;2;""RANGSIT"";2555;2;""CS486"";""471"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""650001"";1",
"W;2;""RANGSIT"";2555;2;""CS486"";""471"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""650002"";1",
"W;2;""RANGSIT"";2555;2;""CS486"";""521"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""050001"";8",
"W;2;""RANGSIT"";2555;2;""CS486"";""521"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""650001"";23",
"W;2;""RANGSIT"";2555;2;""CS486"";""521"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""650002"";1",
"W;2;""RANGSIT"";2555;2;""CS487"";""471"";""SOFTWARE PROJECT MANAGEMENT"";3;""090001"";0",
"W;2;""RANGSIT"";2555;2;""CS487"";""471"";""SOFTWARE PROJECT MANAGEMENT"";3;""650001"";0",
"W;2;""RANGSIT"";2555;2;""CS487"";""521"";""SOFTWARE PROJECT MANAGEMENT"";3;""090001"";29",
"W;2;""RANGSIT"";2555;2;""CS487"";""521"";""SOFTWARE PROJECT MANAGEMENT"";3;""650001"";16",
"C;2;""RANGSIT"";2555;2;""CS491"";""471"";""SPECIAL TOPICS   1"";2;""000001"";0",
"C;2;""RANGSIT"";2555;2;""CS491"";""471"";""SPECIAL TOPICS   1"";2;""650001"";0",
"W;2;""RANGSIT"";2555;2;""CS492"";""471"";""SPECIAL TOPICS 2"";4;""000001"";3",
"W;2;""RANGSIT"";2555;2;""CS492"";""471"";""SPECIAL TOPICS 2"";4;""650001"";11",
"W;2;""RANGSIT"";2555;2;""EL171"";""521"";""ENGLISH COURSE 2"";3;""650001"";30",
"W;2;""RANGSIT"";2555;2;""EL172"";""471"";""ENGLISH COURSE 3"";3;""650001"";0",
"W;2;""RANGSIT"";2555;2;""EL172"";""471"";""ENGLISH COURSE 3"";3;""650002"";0",
"W;2;""RANGSIT"";2555;2;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650001"";25",
"W;2;""RANGSIT"";2555;2;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650002"";14",
"W;2;""RANGSIT"";2555;2;""MA212"";""472"";""CALCULUS 2"";3;""650001"";2",
"W;2;""RANGSIT"";2555;2;""MA212"";""521"";""CALCULUS 2"";3;""650001"";23",
"W;2;""RANGSIT"";2555;2;""MA332"";""471"";""LINEAR ALGEBRA"";3;""650001"";2",
"W;2;""RANGSIT"";2555;2;""MA332"";""521"";""LINEAR ALGEBRA"";3;""650001"";50",
"W;2;""RANGSIT"";2555;2;""PY228"";""471"";""PSYCHOLOGY OF INTERPERSONAL RELATIONS"";3;""650001"";0",
"W;2;""RANGSIT"";2555;2;""PY228"";""521"";""PSYCHOLOGY OF INTERPERSONAL RELATIONS"";3;""650001"";67",
"W;2;""RANGSIT"";2555;2;""SC123"";""471"";""FUNDAMENTAL CHEMISTRY"";3;""650001"";2",
"W;2;""RANGSIT"";2555;2;""SC123"";""521"";""FUNDAMENTAL CHEMISTRY"";3;""650001"";2",
"W;2;""RANGSIT"";2555;2;""SC135"";""471"";""GENERAL PHYSICS"";3;""650001"";1",
"W;2;""RANGSIT"";2555;2;""SC135"";""521"";""GENERAL PHYSICS"";3;""650001"";71",
"W;2;""RANGSIT"";2555;2;""SC173"";""471"";""FUNDAMENTAL CHEMISTRY   LABORATORY"";1;""650001"";0",
"W;2;""RANGSIT"";2555;2;""SC173"";""521"";""FUNDAMENTAL CHEMISTRY   LABORATORY"";1;""650001"";1",
"W;2;""RANGSIT"";2555;2;""SC185"";""471"";""GENERAL PHYSICS  LABORATORY"";1;""650001"";0",
"W;2;""RANGSIT"";2555;2;""SC185"";""521"";""GENERAL PHYSICS  LABORATORY"";1;""650001"";69",
"W;2;""RANGSIT"";2555;2;""SO201"";""471"";""INTRODUCTION TO SOCIOLOGY"";3;""650001"";6",
"W;2;""RANGSIT"";2555;2;""SO201"";""521"";""INTRODUCTION TO SOCIOLOGY"";3;""650001"";34",
"W;2;""RANGSIT"";2555;2;""ST216"";""471"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";1",
"W;2;""RANGSIT"";2555;2;""ST216"";""521"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";7",
"W;2;""RANGSIT"";2555;2;""SW478"";""471"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";6",
"W;2;""RANGSIT"";2555;2;""SW478"";""521"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";41",
"W;2;""RANGSIT"";2555;2;""TU120"";""471"";""INTEGRATED SOCIAL SCIENCES"";3;""650001"";0",
"W;2;""RANGSIT"";2555;2;""TU120"";""521"";""INTEGRATED SOCIAL SCIENCES"";3;""650001"";67",
"W;2;""RANGSIT"";2555;2;""TU130"";""471"";""INTEGRATED SCIENCES AND TECHNOLOGY"";3;""650001"";0",
"W;2;""RANGSIT"";2555;2;""TU130"";""521"";""INTEGRATED SCIENCES AND TECHNOLOGY"";3;""650001"";48",
"W;2;""RANGSIT"";2555;3;""CS492"";""471"";""SPECIAL TOPICS 2"";4;""000001"";0",
"W;2;""RANGSIT"";2555;3;""EL172"";""471"";""ENGLISH COURSE 3"";3;""650001"";0",
"W;2;""RANGSIT"";2555;3;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650001"";28",
"W;2;""RANGSIT"";2555;3;""MA211"";""471"";""CALCULUS 1"";3;""650001"";1",
"W;2;""RANGSIT"";2555;3;""MA211"";""521"";""CALCULUS 1"";3;""650001"";44",
"W;2;""RANGSIT"";2555;3;""MA212"";""472"";""CALCULUS 2"";3;""650001"";12",
"W;2;""RANGSIT"";2555;3;""MA212"";""521"";""CALCULUS 2"";3;""650001"";44",
"W;2;""RANGSIT"";2555;3;""MA332"";""471"";""LINEAR ALGEBRA"";3;""650001"";8",
"W;2;""RANGSIT"";2555;3;""MA332"";""521"";""LINEAR ALGEBRA"";3;""650001"";8",
"W;2;""RANGSIT"";2555;3;""ST216"";""471"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";1",
"W;2;""RANGSIT"";2555;3;""ST216"";""521"";""STATISTICS  FOR  SOCIAL  SCIENCE 1"";3;""650001"";43",
"W;2;""RANGSIT"";2556;1;""CJ315"";""521"";""	THE COMMUNITY’S ROLE IN CRIME PREVENTION"";3;""650001"";2",
"W;2;""RANGSIT"";2556;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""010001"";0",
"W;2;""RANGSIT"";2556;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""010002"";0",
"W;2;""RANGSIT"";2556;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""650002"";0",
"W;2;""RANGSIT"";2556;1;""CS101"";""471"";""DISCRETE MATHEMATICS FOR COMPUTER SCIENCE"";3;""650003"";0",
"W;2;""RANGSIT"";2556;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""010001"";1",
"W;2;""RANGSIT"";2556;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""010002"";0",
"W;2;""RANGSIT"";2556;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650001"";2",
"W;2;""RANGSIT"";2556;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650002"";0",
"W;2;""RANGSIT"";2556;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650003"";5",
"W;2;""RANGSIT"";2556;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""010001"";39",
"W;2;""RANGSIT"";2556;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""010002"";46",
"W;2;""RANGSIT"";2556;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""650001"";35",
"W;2;""RANGSIT"";2556;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""650002"";35",
"W;2;""RANGSIT"";2556;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""233201"";0",
"W;2;""RANGSIT"";2556;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS102"";""471"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650004"";0",
"W;2;""RANGSIT"";2556;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""233201"";10",
"W;2;""RANGSIT"";2556;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650001"";8",
"W;2;""RANGSIT"";2556;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650004"";4",
"W;2;""RANGSIT"";2556;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""230001"";39",
"W;2;""RANGSIT"";2556;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""230002"";46",
"W;2;""RANGSIT"";2556;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""650002"";35",
"W;2;""RANGSIT"";2556;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""650003"";35",
"W;2;""RANGSIT"";2556;1;""CS103"";""471"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070001"";0",
"W;2;""RANGSIT"";2556;1;""CS103"";""471"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070002"";0",
"W;2;""RANGSIT"";2556;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070001"";98",
"W;2;""RANGSIT"";2556;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070002"";40",
"W;2;""RANGSIT"";2556;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""650101"";23",
"W;2;""RANGSIT"";2556;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""650201"";43",
"W;2;""RANGSIT"";2556;1;""CS103"";""561"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070001"";0",
"W;2;""RANGSIT"";2556;1;""CS103"";""561"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070002"";0",
"W;2;""RANGSIT"";2556;1;""CS105"";""561"";""PRACTICUM FOR STRUCTURAL PROGRAMMING"";1;""003201"";42",
"W;2;""RANGSIT"";2556;1;""CS105"";""561"";""PRACTICUM FOR STRUCTURAL PROGRAMMING"";1;""003202"";43",
"W;2;""RANGSIT"";2556;1;""CS105"";""561"";""PRACTICUM FOR STRUCTURAL PROGRAMMING"";1;""650001"";33",
"W;2;""RANGSIT"";2556;1;""CS105"";""561"";""PRACTICUM FOR STRUCTURAL PROGRAMMING"";1;""650002"";34",
"W;2;""RANGSIT"";2556;1;""CS213"";""471"";""DATA STRUCTURES"";3;""050001"";1",
"W;2;""RANGSIT"";2556;1;""CS213"";""471"";""DATA STRUCTURES"";3;""050002"";0",
"W;2;""RANGSIT"";2556;1;""CS213"";""471"";""DATA STRUCTURES"";3;""650001"";1",
"W;2;""RANGSIT"";2556;1;""CS213"";""471"";""DATA STRUCTURES"";3;""650002"";0",
"W;2;""RANGSIT"";2556;1;""CS213"";""521"";""DATA STRUCTURES"";3;""050001"";37",
"W;2;""RANGSIT"";2556;1;""CS213"";""521"";""DATA STRUCTURES"";3;""050002"";36",
"W;2;""RANGSIT"";2556;1;""CS213"";""521"";""DATA STRUCTURES"";3;""650001"";33",
"W;2;""RANGSIT"";2556;1;""CS213"";""521"";""DATA STRUCTURES"";3;""650002"";25",
"W;2;""RANGSIT"";2556;1;""CS213"";""561"";""DATA STRUCTURES"";3;""050002"";1",
"W;2;""RANGSIT"";2556;1;""CS214"";""521"";""SOCIAL AND PROFESSIONAL ETHICS"";1;""650001"";57",
"W;2;""RANGSIT"";2556;1;""CS214"";""521"";""SOCIAL AND PROFESSIONAL ETHICS"";1;""830001"";57",
"W;2;""RANGSIT"";2556;1;""CS222"";""521"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""650001"";52",
"W;2;""RANGSIT"";2556;1;""CS222"";""521"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""910001"";58",
"W;2;""RANGSIT"";2556;1;""CS223"";""471"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040001"";0",
"W;2;""RANGSIT"";2556;1;""CS223"";""471"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040002"";0",
"W;2;""RANGSIT"";2556;1;""CS223"";""471"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS223"";""471"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650002"";0",
"W;2;""RANGSIT"";2556;1;""CS223"";""471"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650003"";0",
"W;2;""RANGSIT"";2556;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040001"";36",
"W;2;""RANGSIT"";2556;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040002"";35",
"W;2;""RANGSIT"";2556;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650001"";32",
"W;2;""RANGSIT"";2556;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650002"";26",
"W;2;""RANGSIT"";2556;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650003"";2",
"W;2;""RANGSIT"";2556;1;""CS223"";""561"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040002"";1",
"W;2;""RANGSIT"";2556;1;""CS231"";""471"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS231"";""471"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""910001"";2",
"W;2;""RANGSIT"";2556;1;""CS231"";""561"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""910001"";1",
"W;2;""RANGSIT"";2556;1;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""070001"";1",
"C;2;""RANGSIT"";2556;1;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS261"";""521"";""HUMAN INFORMATION PROCESSING"";3;""080001"";58",
"W;2;""RANGSIT"";2556;1;""CS261"";""521"";""HUMAN INFORMATION PROCESSING"";3;""650001"";57",
"W;2;""RANGSIT"";2556;1;""CS275"";""561"";""HUMAN INFORMATION PROCESSING"";3;""080001"";1",
"W;2;""RANGSIT"";2556;1;""CS281"";""521"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""080001"";2",
"W;2;""RANGSIT"";2556;1;""CS281"";""521"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""650001"";2",
"W;2;""RANGSIT"";2556;1;""CS284"";""471"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS284"";""471"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""650002"";0",
"W;2;""RANGSIT"";2556;1;""CS284"";""471"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""900001"";0",
"W;2;""RANGSIT"";2556;1;""CS284"";""521"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""650001"";56",
"W;2;""RANGSIT"";2556;1;""CS284"";""521"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""650002"";1",
"W;2;""RANGSIT"";2556;1;""CS284"";""521"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""900001"";60",
"W;2;""RANGSIT"";2556;1;""CS284"";""561"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""900001"";1",
"W;2;""RANGSIT"";2556;1;""CS285"";""471"";""SOCIAL AND PROFESSIONAL ISSUES"";1;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS285"";""471"";""SOCIAL AND PROFESSIONAL ISSUES"";1;""830001"";0",
"W;2;""RANGSIT"";2556;1;""CS289"";""521"";""SOFTWARE PROCESS AND QUALITY ASSURANCE"";3;""090001"";16",
"W;2;""RANGSIT"";2556;1;""CS289"";""521"";""SOFTWARE PROCESS AND QUALITY ASSURANCE"";3;""650001"";15",
"W;2;""RANGSIT"";2556;1;""CS289"";""521"";""SOFTWARE PROCESS AND QUALITY ASSURANCE"";3;""650002"";1",
"W;2;""RANGSIT"";2556;1;""CS297"";""521"";""FUNDAMENTAL TECHNIQUES IN COMPUTER GRAPHICS USING API"";3;""040001"";16",
"W;2;""RANGSIT"";2556;1;""CS297"";""521"";""FUNDAMENTAL TECHNIQUES IN COMPUTER GRAPHICS USING API"";3;""650001"";5",
"W;2;""RANGSIT"";2556;1;""CS301"";""521"";""FUNDAMENTAL OF RESEARCH METHODOLOGY"";1;""650001"";30",
"W;2;""RANGSIT"";2556;1;""CS301"";""521"";""FUNDAMENTAL OF RESEARCH METHODOLOGY"";1;""810001"";41",
"W;2;""RANGSIT"";2556;1;""CS302"";""521"";""COMPUTER SECURITY"";3;""650001"";46",
"W;2;""RANGSIT"";2556;1;""CS302"";""521"";""COMPUTER SECURITY"";3;""650002"";1",
"W;2;""RANGSIT"";2556;1;""CS302"";""521"";""COMPUTER SECURITY"";3;""840001"";75",
"W;2;""RANGSIT"";2556;1;""CS314"";""471"";""THEORY OF COMPUTATION"";3;""030001"";0",
"W;2;""RANGSIT"";2556;1;""CS314"";""471"";""THEORY OF COMPUTATION"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS314"";""471"";""THEORY OF COMPUTATION"";3;""650002"";0",
"W;2;""RANGSIT"";2556;1;""CS314"";""521"";""THEORY OF COMPUTATION"";3;""030001"";56",
"W;2;""RANGSIT"";2556;1;""CS314"";""521"";""THEORY OF COMPUTATION"";3;""650001"";59",
"W;2;""RANGSIT"";2556;1;""CS314"";""521"";""THEORY OF COMPUTATION"";3;""650002"";5",
"W;2;""RANGSIT"";2556;1;""CS341"";""471"";""OPERATING SYSTEMS 1"";3;""050001"";0",
"W;2;""RANGSIT"";2556;1;""CS341"";""471"";""OPERATING SYSTEMS 1"";3;""650001"";2",
"W;2;""RANGSIT"";2556;1;""CS341"";""521"";""OPERATING SYSTEMS 1"";3;""050001"";53",
"W;2;""RANGSIT"";2556;1;""CS341"";""521"";""OPERATING SYSTEMS 1"";3;""650001"";46",
"W;2;""RANGSIT"";2556;1;""CS351"";""471"";""DATABASE SYSTEMS 1"";3;""070001"";0",
"C;2;""RANGSIT"";2556;1;""CS351"";""471"";""DATABASE SYSTEMS 1"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS365"";""471"";""ARTIFICIAL INTELLIGENT SYSTEMS"";3;""020001"";0",
"W;2;""RANGSIT"";2556;1;""CS365"";""471"";""ARTIFICIAL INTELLIGENT SYSTEMS"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS365"";""521"";""ARTIFICIAL INTELLIGENT SYSTEMS"";3;""020001"";24",
"W;2;""RANGSIT"";2556;1;""CS365"";""521"";""ARTIFICIAL INTELLIGENT SYSTEMS"";3;""650001"";31",
"W;2;""RANGSIT"";2556;1;""CS375"";""471"";""COMPUTER GRAPHICS 1"";3;""020001"";0",
"W;2;""RANGSIT"";2556;1;""CS375"";""471"";""COMPUTER GRAPHICS 1"";3;""090001"";0",
"W;2;""RANGSIT"";2556;1;""CS375"";""471"";""COMPUTER GRAPHICS 1"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS376"";""471"";""GEOMETRIC MODELING"";3;""010001"";0",
"W;2;""RANGSIT"";2556;1;""CS376"";""471"";""GEOMETRIC MODELING"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS381"";""471"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""080001"";0",
"W;2;""RANGSIT"";2556;1;""CS381"";""471"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""650001"";2",
"W;2;""RANGSIT"";2556;1;""CS383"";""471"";""SOFTWARE PROCESS AND QUALITY ASSURANCE"";3;""090001"";0",
"W;2;""RANGSIT"";2556;1;""CS383"";""471"";""SOFTWARE PROCESS AND QUALITY ASSURANCE"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS383"";""471"";""SOFTWARE PROCESS AND QUALITY ASSURANCE"";3;""650002"";0",
"W;2;""RANGSIT"";2556;1;""CS385"";""471"";""SOFTWARE REQUIREMENT SPECIFICATION AND MANAGEMENT"";3;""020001"";0",
"W;2;""RANGSIT"";2556;1;""CS385"";""471"";""SOFTWARE REQUIREMENT SPECIFICATION AND MANAGEMENT"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS385"";""521"";""SOFTWARE REQUIREMENT SPECIFICATION AND MANAGEMENT"";3;""020001"";16",
"W;2;""RANGSIT"";2556;1;""CS385"";""521"";""SOFTWARE REQUIREMENT SPECIFICATION AND MANAGEMENT"";3;""650001"";16",
"W;2;""RANGSIT"";2556;1;""CS386"";""471"";""SOFTWARE CONFIGURATION MANAGEMENT"";3;""040001"";0",
"W;2;""RANGSIT"";2556;1;""CS386"";""471"";""SOFTWARE CONFIGURATION MANAGEMENT"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS386"";""521"";""SOFTWARE CONFIGURATION MANAGEMENT"";3;""040001"";24",
"W;2;""RANGSIT"";2556;1;""CS386"";""521"";""SOFTWARE CONFIGURATION MANAGEMENT"";3;""650001"";8",
"W;2;""RANGSIT"";2556;1;""CS387"";""471"";""WEB APPLICATION AND ENTERPRISE PROGRAMS"";3;""030001"";0",
"W;2;""RANGSIT"";2556;1;""CS387"";""471"";""WEB APPLICATION AND ENTERPRISE PROGRAMS"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS387"";""521"";""WEB APPLICATION AND ENTERPRISE PROGRAMS"";3;""030001"";6",
"W;2;""RANGSIT"";2556;1;""CS387"";""521"";""WEB APPLICATION AND ENTERPRISE PROGRAMS"";3;""650001"";2",
"W;2;""RANGSIT"";2556;1;""CS395"";""521"";""COMPUTER GRAPHICS"";3;""020001"";16",
"W;2;""RANGSIT"";2556;1;""CS395"";""521"";""COMPUTER GRAPHICS"";3;""090001"";27",
"W;2;""RANGSIT"";2556;1;""CS395"";""521"";""COMPUTER GRAPHICS"";3;""650001"";33",
"W;2;""RANGSIT"";2556;1;""CS395"";""521"";""COMPUTER GRAPHICS"";3;""650002"";5",
"W;2;""RANGSIT"";2556;1;""CS396"";""521"";""COMPUTER GRAPHICS  MODELING"";3;""010001"";17",
"W;2;""RANGSIT"";2556;1;""CS396"";""521"";""COMPUTER GRAPHICS  MODELING"";3;""650001"";6",
"W;2;""RANGSIT"";2556;1;""CS401"";""521"";""SPECIAL PROJECTS  1"";2;""000001"";73",
"W;2;""RANGSIT"";2556;1;""CS401"";""521"";""SPECIAL PROJECTS  1"";2;""650001"";50",
"C;2;""RANGSIT"";2556;1;""CS402"";""521"";""SPECIAL PROJECTS 2"";3;""000001"";0",
"W;2;""RANGSIT"";2556;1;""CS402"";""521"";""SPECIAL PROJECTS 2"";3;""650001"";7",
"C;2;""RANGSIT"";2556;1;""CS406"";""521"";""SELECTED TOPICS  IN ADVANCED  SOFWARE ENGINEERING TECHNOLOGY"";3;""020001"";0",
"C;2;""RANGSIT"";2556;1;""CS406"";""521"";""SELECTED TOPICS  IN ADVANCED  SOFWARE ENGINEERING TECHNOLOGY"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS409"";""521"";""SELECTED TOPICS IN COMPUTER SCIENCE"";3;""650001"";1",
"W;2;""RANGSIT"";2556;1;""CS409"";""521"";""SELECTED TOPICS IN COMPUTER SCIENCE"";3;""830001"";33",
"W;2;""RANGSIT"";2556;1;""CS427"";""471"";""INTRODUCTION TO PARALLEL COMPUTING"";3;""080001"";0",
"W;2;""RANGSIT"";2556;1;""CS427"";""471"";""INTRODUCTION TO PARALLEL COMPUTING"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS427"";""521"";""INTRODUCTION TO PARALLEL COMPUTING"";3;""080001"";13",
"W;2;""RANGSIT"";2556;1;""CS427"";""521"";""INTRODUCTION TO PARALLEL COMPUTING"";3;""650001"";11",
"W;2;""RANGSIT"";2556;1;""CS446"";""471"";""NET-CENTRIC COMPUTING 2"";3;""020001"";0",
"W;2;""RANGSIT"";2556;1;""CS446"";""471"";""NET-CENTRIC COMPUTING 2"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS446"";""521"";""NET-CENTRIC COMPUTING 2"";3;""020001"";17",
"W;2;""RANGSIT"";2556;1;""CS446"";""521"";""NET-CENTRIC COMPUTING 2"";3;""650001"";2",
"W;2;""RANGSIT"";2556;1;""CS449"";""471"";""SELECTED TOPICS IN NET-CENTRIC COMPUTING"";3;""040001"";0",
"W;2;""RANGSIT"";2556;1;""CS449"";""471"";""SELECTED TOPICS IN NET-CENTRIC COMPUTING"";3;""650001"";2",
"W;2;""RANGSIT"";2556;1;""CS449"";""521"";""SELECTED TOPICS IN NET-CENTRIC COMPUTING"";3;""040001"";9",
"W;2;""RANGSIT"";2556;1;""CS449"";""521"";""SELECTED TOPICS IN NET-CENTRIC COMPUTING"";3;""650001"";3",
"W;2;""RANGSIT"";2556;1;""CS456"";""471"";""MANAGEMENT INFORMATION SYSTEMS"";3;""040001"";0",
"W;2;""RANGSIT"";2556;1;""CS456"";""471"";""MANAGEMENT INFORMATION SYSTEMS"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS456"";""471"";""MANAGEMENT INFORMATION SYSTEMS"";3;""650002"";0",
"W;2;""RANGSIT"";2556;1;""CS456"";""521"";""MANAGEMENT INFORMATION SYSTEMS"";3;""040001"";1",
"W;2;""RANGSIT"";2556;1;""CS456"";""521"";""MANAGEMENT INFORMATION SYSTEMS"";3;""650001"";21",
"W;2;""RANGSIT"";2556;1;""CS456"";""521"";""MANAGEMENT INFORMATION SYSTEMS"";3;""650002"";2",
"W;2;""RANGSIT"";2556;1;""CS457"";""471"";""DATABASE SYSTEMS 2"";3;""090001"";0",
"C;2;""RANGSIT"";2556;1;""CS457"";""471"";""DATABASE SYSTEMS 2"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS457"";""521"";""DATABASE SYSTEMS 2"";3;""090001"";7",
"C;2;""RANGSIT"";2556;1;""CS457"";""521"";""DATABASE SYSTEMS 2"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS467"";""471"";""MACHINE LEARNING"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS467"";""471"";""MACHINE LEARNING"";3;""650002"";0",
"W;2;""RANGSIT"";2556;1;""CS467"";""471"";""MACHINE LEARNING"";3;""670001"";0",
"W;2;""RANGSIT"";2556;1;""CS467"";""521"";""MACHINE LEARNING"";3;""650001"";17",
"W;2;""RANGSIT"";2556;1;""CS467"";""521"";""MACHINE LEARNING"";3;""650002"";1",
"W;2;""RANGSIT"";2556;1;""CS467"";""521"";""MACHINE LEARNING"";3;""670001"";17",
"W;2;""RANGSIT"";2556;1;""CS479"";""471"";""SELECTED TOPICS IN HUMAN-COMPUTER INTERACTION"";3;""080001"";0",
